dataset,split,image_path,ex_path,he_path,ma_path,se_path,tjdr_ann_path
IDRID,train,IDRID/Original_Images/train/IDRiD_02.jpg,IDRID/Segmentation_Groundtruths/train/3. Hard Exudates/IDRiD_02_EX.tif,IDRID/Segmentation_Groundtruths/train/2. Haemorrhages/IDRiD_02_HE.tif,IDRID/Segmentation_Groundtruths/train/1. Microaneurysms/IDRiD_02_MA.tif,,
TJDR,train,TJDR/train/image/TJDR_train_241.png,,,,,TJDR/train/annotation/TJDR_train_241.png
IDRID,train,IDRID/Original_Images/train/IDRiD_17.jpg,IDRID/Segmentation_Groundtruths/train/3. Hard Exudates/IDRiD_17_EX.tif,IDRID/Segmentation_Groundtruths/train/2. Haemorrhages/IDRiD_17_HE.tif,IDRID/Segmentation_Groundtruths/train/1. Microaneurysms/IDRiD_17_MA.tif,IDRID/Segmentation_Groundtruths/train/4. Soft Exudates/IDRiD_17_SE.tif,
TJDR,train,TJDR/train/image/TJDR_train_377.png,,,,,TJDR/train/annotation/TJDR_train_377.png
DDR,train,DDR-SEGMENTATION/train/image/007-1977-100.jpg,DDR-SEGMENTATION/train/label/EX/007-1977-100.tif,DDR-SEGMENTATION/train/label/HE/007-1977-100.tif,DDR-SEGMENTATION/train/label/MA/007-1977-100.tif,DDR-SEGMENTATION/train/label/SE/007-1977-100.tif,
DDR,train,DDR-SEGMENTATION/valid/image/20170525111826224.jpg,DDR-SEGMENTATION/valid/label/EX/20170525111826224.tif,DDR-SEGMENTATION/valid/label/HE/20170525111826224.tif,DDR-SEGMENTATION/valid/label/MA/20170525111826224.tif,DDR-SEGMENTATION/valid/label/SE/20170525111826224.tif,
TJDR,train,TJDR/train/image/TJDR_train_279.png,,,,,TJDR/train/annotation/TJDR_train_279.png
TJDR,train,TJDR/train/image/TJDR_train_046.png,,,,,TJDR/train/annotation/TJDR_train_046.png
DDR,train,DDR-SEGMENTATION/train/image/007-4160-200.jpg,DDR-SEGMENTATION/train/label/EX/007-4160-200.tif,DDR-SEGMENTATION/train/label/HE/007-4160-200.tif,DDR-SEGMENTATION/train/label/MA/007-4160-200.tif,DDR-SEGMENTATION/train/label/SE/007-4160-200.tif,
TJDR,train,TJDR/train/image/TJDR_train_287.png,,,,,TJDR/train/annotation/TJDR_train_287.png
TJDR,train,TJDR/train/image/TJDR_train_096.png,,,,,TJDR/train/annotation/TJDR_train_096.png
TJDR,train,TJDR/train/image/TJDR_train_296.png,,,,,TJDR/train/annotation/TJDR_train_296.png
TJDR,train,TJDR/train/image/TJDR_train_186.png,,,,,TJDR/train/annotation/TJDR_train_186.png
TJDR,train,TJDR/train/image/TJDR_train_134.png,,,,,TJDR/train/annotation/TJDR_train_134.png
DDR,train,DDR-SEGMENTATION/valid/image/007-2848-100.jpg,DDR-SEGMENTATION/valid/label/EX/007-2848-100.tif,DDR-SEGMENTATION/valid/label/HE/007-2848-100.tif,DDR-SEGMENTATION/valid/label/MA/007-2848-100.tif,DDR-SEGMENTATION/valid/label/SE/007-2848-100.tif,
DDR,train,DDR-SEGMENTATION/train/image/007-4895-300.jpg,DDR-SEGMENTATION/train/label/EX/007-4895-300.tif,DDR-SEGMENTATION/train/label/HE/007-4895-300.tif,DDR-SEGMENTATION/train/label/MA/007-4895-300.tif,DDR-SEGMENTATION/train/label/SE/007-4895-300.tif,
TJDR,train,TJDR/train/image/TJDR_train_148.png,,,,,TJDR/train/annotation/TJDR_train_148.png
DDR,train,DDR-SEGMENTATION/train/image/007-1975-100.jpg,DDR-SEGMENTATION/train/label/EX/007-1975-100.tif,DDR-SEGMENTATION/train/label/HE/007-1975-100.tif,DDR-SEGMENTATION/train/label/MA/007-1975-100.tif,DDR-SEGMENTATION/train/label/SE/007-1975-100.tif,
DDR,train,DDR-SEGMENTATION/train/image/007-4847-300.jpg,DDR-SEGMENTATION/train/label/EX/007-4847-300.tif,DDR-SEGMENTATION/train/label/HE/007-4847-300.tif,DDR-SEGMENTATION/train/label/MA/007-4847-300.tif,DDR-SEGMENTATION/train/label/SE/007-4847-300.tif,
TJDR,train,TJDR/train/image/TJDR_train_231.png,,,,,TJDR/train/annotation/TJDR_train_231.png
IDRID,train,IDRID/Original_Images/train/IDRiD_21.jpg,IDRID/Segmentation_Groundtruths/train/3. Hard Exudates/IDRiD_21_EX.tif,IDRID/Segmentation_Groundtruths/train/2. Haemorrhages/IDRiD_21_HE.tif,IDRID/Segmentation_Groundtruths/train/1. Microaneurysms/IDRiD_21_MA.tif,,
DDR,train,DDR-SEGMENTATION/train/image/007-2151-100.jpg,DDR-SEGMENTATION/train/label/EX/007-2151-100.tif,DDR-SEGMENTATION/train/label/HE/007-2151-100.tif,DDR-SEGMENTATION/train/label/MA/007-2151-100.tif,DDR-SEGMENTATION/train/label/SE/007-2151-100.tif,
TJDR,train,TJDR/train/image/TJDR_train_154.png,,,,,TJDR/train/annotation/TJDR_train_154.png
DDR,train,DDR-SEGMENTATION/valid/image/007-6008-300.jpg,DDR-SEGMENTATION/valid/label/EX/007-6008-300.tif,DDR-SEGMENTATION/valid/label/HE/007-6008-300.tif,DDR-SEGMENTATION/valid/label/MA/007-6008-300.tif,DDR-SEGMENTATION/valid/label/SE/007-6008-300.tif,
DDR,train,DDR-SEGMENTATION/valid/image/20170521093504075.jpg,DDR-SEGMENTATION/valid/label/EX/20170521093504075.tif,DDR-SEGMENTATION/valid/label/HE/20170521093504075.tif,DDR-SEGMENTATION/valid/label/MA/20170521093504075.tif,DDR-SEGMENTATION/valid/label/SE/20170521093504075.tif,
DDR,train,DDR-SEGMENTATION/train/image/007-5331-300.jpg,DDR-SEGMENTATION/train/label/EX/007-5331-300.tif,DDR-SEGMENTATION/train/label/HE/007-5331-300.tif,DDR-SEGMENTATION/train/label/MA/007-5331-300.tif,DDR-SEGMENTATION/train/label/SE/007-5331-300.tif,
DDR,train,DDR-SEGMENTATION/valid/image/007-3036-100.jpg,DDR-SEGMENTATION/valid/label/EX/007-3036-100.tif,DDR-SEGMENTATION/valid/label/HE/007-3036-100.tif,DDR-SEGMENTATION/valid/label/MA/007-3036-100.tif,DDR-SEGMENTATION/valid/label/SE/007-3036-100.tif,
DDR,train,DDR-SEGMENTATION/train/image/007-4657-200.jpg,DDR-SEGMENTATION/train/label/EX/007-4657-200.tif,DDR-SEGMENTATION/train/label/HE/007-4657-200.tif,DDR-SEGMENTATION/train/label/MA/007-4657-200.tif,DDR-SEGMENTATION/train/label/SE/007-4657-200.tif,
TJDR,train,TJDR/train/image/TJDR_train_224.png,,,,,TJDR/train/annotation/TJDR_train_224.png
TJDR,train,TJDR/train/image/TJDR_train_358.png,,,,,TJDR/train/annotation/TJDR_train_358.png
TJDR,train,TJDR/train/image/TJDR_train_194.png,,,,,TJDR/train/annotation/TJDR_train_194.png
DDR,train,DDR-SEGMENTATION/train/image/007-3420-200.jpg,DDR-SEGMENTATION/train/label/EX/007-3420-200.tif,DDR-SEGMENTATION/train/label/HE/007-3420-200.tif,DDR-SEGMENTATION/train/label/MA/007-3420-200.tif,DDR-SEGMENTATION/train/label/SE/007-3420-200.tif,
TJDR,train,TJDR/train/image/TJDR_train_323.png,,,,,TJDR/train/annotation/TJDR_train_323.png
DDR,train,DDR-SEGMENTATION/train/image/007-3520-200.jpg,DDR-SEGMENTATION/train/label/EX/007-3520-200.tif,DDR-SEGMENTATION/train/label/HE/007-3520-200.tif,DDR-SEGMENTATION/train/label/MA/007-3520-200.tif,DDR-SEGMENTATION/train/label/SE/007-3520-200.tif,
TJDR,train,TJDR/train/image/TJDR_train_009.png,,,,,TJDR/train/annotation/TJDR_train_009.png
DDR,train,DDR-SEGMENTATION/train/image/007-3559-200.jpg,DDR-SEGMENTATION/train/label/EX/007-3559-200.tif,DDR-SEGMENTATION/train/label/HE/007-3559-200.tif,DDR-SEGMENTATION/train/label/MA/007-3559-200.tif,DDR-SEGMENTATION/train/label/SE/007-3559-200.tif,
TJDR,train,TJDR/train/image/TJDR_train_004.png,,,,,TJDR/train/annotation/TJDR_train_004.png
DDR,train,DDR-SEGMENTATION/valid/image/20170602084034474.jpg,DDR-SEGMENTATION/valid/label/EX/20170602084034474.tif,DDR-SEGMENTATION/valid/label/HE/20170602084034474.tif,DDR-SEGMENTATION/valid/label/MA/20170602084034474.tif,DDR-SEGMENTATION/valid/label/SE/20170602084034474.tif,
DDR,train,DDR-SEGMENTATION/valid/image/007-6084-300.jpg,DDR-SEGMENTATION/valid/label/EX/007-6084-300.tif,DDR-SEGMENTATION/valid/label/HE/007-6084-300.tif,DDR-SEGMENTATION/valid/label/MA/007-6084-300.tif,DDR-SEGMENTATION/valid/label/SE/007-6084-300.tif,
DDR,train,DDR-SEGMENTATION/train/image/007-3538-200.jpg,DDR-SEGMENTATION/train/label/EX/007-3538-200.tif,DDR-SEGMENTATION/train/label/HE/007-3538-200.tif,DDR-SEGMENTATION/train/label/MA/007-3538-200.tif,DDR-SEGMENTATION/train/label/SE/007-3538-200.tif,
TJDR,train,TJDR/train/image/TJDR_train_023.png,,,,,TJDR/train/annotation/TJDR_train_023.png
DDR,train,DDR-SEGMENTATION/train/image/007-2697-100.jpg,DDR-SEGMENTATION/train/label/EX/007-2697-100.tif,DDR-SEGMENTATION/train/label/HE/007-2697-100.tif,DDR-SEGMENTATION/train/label/MA/007-2697-100.tif,DDR-SEGMENTATION/train/label/SE/007-2697-100.tif,
TJDR,train,TJDR/train/image/TJDR_train_129.png,,,,,TJDR/train/annotation/TJDR_train_129.png
TJDR,train,TJDR/train/image/TJDR_train_187.png,,,,,TJDR/train/annotation/TJDR_train_187.png
DDR,train,DDR-SEGMENTATION/train/image/007-4105-200.jpg,DDR-SEGMENTATION/train/label/EX/007-4105-200.tif,DDR-SEGMENTATION/train/label/HE/007-4105-200.tif,DDR-SEGMENTATION/train/label/MA/007-4105-200.tif,DDR-SEGMENTATION/train/label/SE/007-4105-200.tif,
DDR,train,DDR-SEGMENTATION/valid/image/007-6121-300.jpg,DDR-SEGMENTATION/valid/label/EX/007-6121-300.tif,DDR-SEGMENTATION/valid/label/HE/007-6121-300.tif,DDR-SEGMENTATION/valid/label/MA/007-6121-300.tif,DDR-SEGMENTATION/valid/label/SE/007-6121-300.tif,
IDRID,train,IDRID/Original_Images/train/IDRiD_22.jpg,IDRID/Segmentation_Groundtruths/train/3. Hard Exudates/IDRiD_22_EX.tif,IDRID/Segmentation_Groundtruths/train/2. Haemorrhages/IDRiD_22_HE.tif,IDRID/Segmentation_Groundtruths/train/1. Microaneurysms/IDRiD_22_MA.tif,IDRID/Segmentation_Groundtruths/train/4. Soft Exudates/IDRiD_22_SE.tif,
TJDR,train,TJDR/train/image/TJDR_train_274.png,,,,,TJDR/train/annotation/TJDR_train_274.png
TJDR,train,TJDR/train/image/TJDR_train_174.png,,,,,TJDR/train/annotation/TJDR_train_174.png
DDR,train,DDR-SEGMENTATION/train/image/007-4687-200.jpg,DDR-SEGMENTATION/train/label/EX/007-4687-200.tif,DDR-SEGMENTATION/train/label/HE/007-4687-200.tif,DDR-SEGMENTATION/train/label/MA/007-4687-200.tif,DDR-SEGMENTATION/train/label/SE/007-4687-200.tif,
DDR,train,DDR-SEGMENTATION/valid/image/20170502160448258.jpg,DDR-SEGMENTATION/valid/label/EX/20170502160448258.tif,DDR-SEGMENTATION/valid/label/HE/20170502160448258.tif,DDR-SEGMENTATION/valid/label/MA/20170502160448258.tif,DDR-SEGMENTATION/valid/label/SE/20170502160448258.tif,
TJDR,train,TJDR/train/image/TJDR_train_054.png,,,,,TJDR/train/annotation/TJDR_train_054.png
TJDR,train,TJDR/train/image/TJDR_train_219.png,,,,,TJDR/train/annotation/TJDR_train_219.png
DDR,train,DDR-SEGMENTATION/valid/image/007-5956-300.jpg,DDR-SEGMENTATION/valid/label/EX/007-5956-300.tif,DDR-SEGMENTATION/valid/label/HE/007-5956-300.tif,DDR-SEGMENTATION/valid/label/MA/007-5956-300.tif,DDR-SEGMENTATION/valid/label/SE/007-5956-300.tif,
TJDR,train,TJDR/train/image/TJDR_train_057.png,,,,,TJDR/train/annotation/TJDR_train_057.png
TJDR,train,TJDR/train/image/TJDR_train_143.png,,,,,TJDR/train/annotation/TJDR_train_143.png
TJDR,train,TJDR/train/image/TJDR_train_103.png,,,,,TJDR/train/annotation/TJDR_train_103.png
DDR,train,DDR-SEGMENTATION/valid/image/007-5856-300.jpg,DDR-SEGMENTATION/valid/label/EX/007-5856-300.tif,DDR-SEGMENTATION/valid/label/HE/007-5856-300.tif,DDR-SEGMENTATION/valid/label/MA/007-5856-300.tif,DDR-SEGMENTATION/valid/label/SE/007-5856-300.tif,
DDR,train,DDR-SEGMENTATION/valid/image/007-5944-300.jpg,DDR-SEGMENTATION/valid/label/EX/007-5944-300.tif,DDR-SEGMENTATION/valid/label/HE/007-5944-300.tif,DDR-SEGMENTATION/valid/label/MA/007-5944-300.tif,DDR-SEGMENTATION/valid/label/SE/007-5944-300.tif,
DDR,train,DDR-SEGMENTATION/train/image/007-6160-300.jpg,DDR-SEGMENTATION/train/label/EX/007-6160-300.tif,DDR-SEGMENTATION/train/label/HE/007-6160-300.tif,DDR-SEGMENTATION/train/label/MA/007-6160-300.tif,DDR-SEGMENTATION/train/label/SE/007-6160-300.tif,
TJDR,train,TJDR/train/image/TJDR_train_020.png,,,,,TJDR/train/annotation/TJDR_train_020.png
TJDR,train,TJDR/train/image/TJDR_train_115.png,,,,,TJDR/train/annotation/TJDR_train_115.png
DDR,train,DDR-SEGMENTATION/train/image/007-2330-100.jpg,DDR-SEGMENTATION/train/label/EX/007-2330-100.tif,DDR-SEGMENTATION/train/label/HE/007-2330-100.tif,DDR-SEGMENTATION/train/label/MA/007-2330-100.tif,DDR-SEGMENTATION/train/label/SE/007-2330-100.tif,
DDR,train,DDR-SEGMENTATION/train/image/007-2288-100.jpg,DDR-SEGMENTATION/train/label/EX/007-2288-100.tif,DDR-SEGMENTATION/train/label/HE/007-2288-100.tif,DDR-SEGMENTATION/train/label/MA/007-2288-100.tif,DDR-SEGMENTATION/train/label/SE/007-2288-100.tif,
TJDR,train,TJDR/train/image/TJDR_train_111.png,,,,,TJDR/train/annotation/TJDR_train_111.png
DDR,train,DDR-SEGMENTATION/train/image/007-6093-300.jpg,DDR-SEGMENTATION/train/label/EX/007-6093-300.tif,DDR-SEGMENTATION/train/label/HE/007-6093-300.tif,DDR-SEGMENTATION/train/label/MA/007-6093-300.tif,DDR-SEGMENTATION/train/label/SE/007-6093-300.tif,
TJDR,train,TJDR/train/image/TJDR_train_060.png,,,,,TJDR/train/annotation/TJDR_train_060.png
DDR,train,DDR-SEGMENTATION/valid/image/007-5938-300.jpg,DDR-SEGMENTATION/valid/label/EX/007-5938-300.tif,DDR-SEGMENTATION/valid/label/HE/007-5938-300.tif,DDR-SEGMENTATION/valid/label/MA/007-5938-300.tif,DDR-SEGMENTATION/valid/label/SE/007-5938-300.tif,
DDR,train,DDR-SEGMENTATION/train/image/007-3336-200.jpg,DDR-SEGMENTATION/train/label/EX/007-3336-200.tif,DDR-SEGMENTATION/train/label/HE/007-3336-200.tif,DDR-SEGMENTATION/train/label/MA/007-3336-200.tif,DDR-SEGMENTATION/train/label/SE/007-3336-200.tif,
DDR,train,DDR-SEGMENTATION/train/image/007-2773-100.jpg,DDR-SEGMENTATION/train/label/EX/007-2773-100.tif,DDR-SEGMENTATION/train/label/HE/007-2773-100.tif,DDR-SEGMENTATION/train/label/MA/007-2773-100.tif,DDR-SEGMENTATION/train/label/SE/007-2773-100.tif,
TJDR,train,TJDR/train/image/TJDR_train_321.png,,,,,TJDR/train/annotation/TJDR_train_321.png
DDR,train,DDR-SEGMENTATION/train/image/007-2181-100.jpg,DDR-SEGMENTATION/train/label/EX/007-2181-100.tif,DDR-SEGMENTATION/train/label/HE/007-2181-100.tif,DDR-SEGMENTATION/train/label/MA/007-2181-100.tif,DDR-SEGMENTATION/train/label/SE/007-2181-100.tif,
DDR,train,DDR-SEGMENTATION/valid/image/007-5843-300.jpg,DDR-SEGMENTATION/valid/label/EX/007-5843-300.tif,DDR-SEGMENTATION/valid/label/HE/007-5843-300.tif,DDR-SEGMENTATION/valid/label/MA/007-5843-300.tif,DDR-SEGMENTATION/valid/label/SE/007-5843-300.tif,
DDR,train,DDR-SEGMENTATION/train/image/007-4059-200.jpg,DDR-SEGMENTATION/train/label/EX/007-4059-200.tif,DDR-SEGMENTATION/train/label/HE/007-4059-200.tif,DDR-SEGMENTATION/train/label/MA/007-4059-200.tif,DDR-SEGMENTATION/train/label/SE/007-4059-200.tif,
TJDR,train,TJDR/train/image/TJDR_train_215.png,,,,,TJDR/train/annotation/TJDR_train_215.png
TJDR,train,TJDR/train/image/TJDR_train_050.png,,,,,TJDR/train/annotation/TJDR_train_050.png
DDR,train,DDR-SEGMENTATION/valid/image/20170521094743135.jpg,DDR-SEGMENTATION/valid/label/EX/20170521094743135.tif,DDR-SEGMENTATION/valid/label/HE/20170521094743135.tif,DDR-SEGMENTATION/valid/label/MA/20170521094743135.tif,DDR-SEGMENTATION/valid/label/SE/20170521094743135.tif,
TJDR,train,TJDR/train/image/TJDR_train_363.png,,,,,TJDR/train/annotation/TJDR_train_363.png
DDR,train,DDR-SEGMENTATION/train/image/007-4668-200.jpg,DDR-SEGMENTATION/train/label/EX/007-4668-200.tif,DDR-SEGMENTATION/train/label/HE/007-4668-200.tif,DDR-SEGMENTATION/train/label/MA/007-4668-200.tif,DDR-SEGMENTATION/train/label/SE/007-4668-200.tif,
TJDR,train,TJDR/train/image/TJDR_train_334.png,,,,,TJDR/train/annotation/TJDR_train_334.png
TJDR,train,TJDR/train/image/TJDR_train_118.png,,,,,TJDR/train/annotation/TJDR_train_118.png
TJDR,train,TJDR/train/image/TJDR_train_088.png,,,,,TJDR/train/annotation/TJDR_train_088.png
TJDR,train,TJDR/train/image/TJDR_train_394.png,,,,,TJDR/train/annotation/TJDR_train_394.png
DDR,train,DDR-SEGMENTATION/train/image/007-3427-200.jpg,DDR-SEGMENTATION/train/label/EX/007-3427-200.tif,DDR-SEGMENTATION/train/label/HE/007-3427-200.tif,DDR-SEGMENTATION/train/label/MA/007-3427-200.tif,DDR-SEGMENTATION/train/label/SE/007-3427-200.tif,
TJDR,train,TJDR/train/image/TJDR_train_100.png,,,,,TJDR/train/annotation/TJDR_train_100.png
TJDR,train,TJDR/train/image/TJDR_train_069.png,,,,,TJDR/train/annotation/TJDR_train_069.png
DDR,train,DDR-SEGMENTATION/train/image/007-2279-100.jpg,DDR-SEGMENTATION/train/label/EX/007-2279-100.tif,DDR-SEGMENTATION/train/label/HE/007-2279-100.tif,DDR-SEGMENTATION/train/label/MA/007-2279-100.tif,DDR-SEGMENTATION/train/label/SE/007-2279-100.tif,
DDR,train,DDR-SEGMENTATION/valid/image/20170521093537739.jpg,DDR-SEGMENTATION/valid/label/EX/20170521093537739.tif,DDR-SEGMENTATION/valid/label/HE/20170521093537739.tif,DDR-SEGMENTATION/valid/label/MA/20170521093537739.tif,DDR-SEGMENTATION/valid/label/SE/20170521093537739.tif,
DDR,train,DDR-SEGMENTATION/train/image/007-4996-300.jpg,DDR-SEGMENTATION/train/label/EX/007-4996-300.tif,DDR-SEGMENTATION/train/label/HE/007-4996-300.tif,DDR-SEGMENTATION/train/label/MA/007-4996-300.tif,DDR-SEGMENTATION/train/label/SE/007-4996-300.tif,
TJDR,train,TJDR/train/image/TJDR_train_124.png,,,,,TJDR/train/annotation/TJDR_train_124.png
TJDR,train,TJDR/train/image/TJDR_train_267.png,,,,,TJDR/train/annotation/TJDR_train_267.png
DDR,train,DDR-SEGMENTATION/train/image/007-2390-100.jpg,DDR-SEGMENTATION/train/label/EX/007-2390-100.tif,DDR-SEGMENTATION/train/label/HE/007-2390-100.tif,DDR-SEGMENTATION/train/label/MA/007-2390-100.tif,DDR-SEGMENTATION/train/label/SE/007-2390-100.tif,
DDR,train,DDR-SEGMENTATION/train/image/007-6612-400.jpg,DDR-SEGMENTATION/train/label/EX/007-6612-400.tif,DDR-SEGMENTATION/train/label/HE/007-6612-400.tif,DDR-SEGMENTATION/train/label/MA/007-6612-400.tif,DDR-SEGMENTATION/train/label/SE/007-6612-400.tif,
DDR,train,DDR-SEGMENTATION/train/image/007-5005-300.jpg,DDR-SEGMENTATION/train/label/EX/007-5005-300.tif,DDR-SEGMENTATION/train/label/HE/007-5005-300.tif,DDR-SEGMENTATION/train/label/MA/007-5005-300.tif,DDR-SEGMENTATION/train/label/SE/007-5005-300.tif,
TJDR,train,TJDR/train/image/TJDR_train_015.png,,,,,TJDR/train/annotation/TJDR_train_015.png
TJDR,train,TJDR/train/image/TJDR_train_270.png,,,,,TJDR/train/annotation/TJDR_train_270.png
DDR,train,DDR-SEGMENTATION/valid/image/20170503090730660.jpg,DDR-SEGMENTATION/valid/label/EX/20170503090730660.tif,DDR-SEGMENTATION/valid/label/HE/20170503090730660.tif,DDR-SEGMENTATION/valid/label/MA/20170503090730660.tif,DDR-SEGMENTATION/valid/label/SE/20170503090730660.tif,
TJDR,train,TJDR/train/image/TJDR_train_068.png,,,,,TJDR/train/annotation/TJDR_train_068.png
TJDR,train,TJDR/train/image/TJDR_train_201.png,,,,,TJDR/train/annotation/TJDR_train_201.png
TJDR,train,TJDR/train/image/TJDR_train_413.png,,,,,TJDR/train/annotation/TJDR_train_413.png
TJDR,train,TJDR/train/image/TJDR_train_094.png,,,,,TJDR/train/annotation/TJDR_train_094.png
TJDR,train,TJDR/train/image/TJDR_train_029.png,,,,,TJDR/train/annotation/TJDR_train_029.png
TJDR,train,TJDR/train/image/TJDR_train_072.png,,,,,TJDR/train/annotation/TJDR_train_072.png
TJDR,train,TJDR/train/image/TJDR_train_047.png,,,,,TJDR/train/annotation/TJDR_train_047.png
DDR,train,DDR-SEGMENTATION/train/image/007-6148-300.jpg,DDR-SEGMENTATION/train/label/EX/007-6148-300.tif,DDR-SEGMENTATION/train/label/HE/007-6148-300.tif,DDR-SEGMENTATION/train/label/MA/007-6148-300.tif,DDR-SEGMENTATION/train/label/SE/007-6148-300.tif,
TJDR,train,TJDR/train/image/TJDR_train_393.png,,,,,TJDR/train/annotation/TJDR_train_393.png
IDRID,train,IDRID/Original_Images/train/IDRiD_31.jpg,IDRID/Segmentation_Groundtruths/train/3. Hard Exudates/IDRiD_31_EX.tif,IDRID/Segmentation_Groundtruths/train/2. Haemorrhages/IDRiD_31_HE.tif,IDRID/Segmentation_Groundtruths/train/1. Microaneurysms/IDRiD_31_MA.tif,IDRID/Segmentation_Groundtruths/train/4. Soft Exudates/IDRiD_31_SE.tif,
DDR,train,DDR-SEGMENTATION/train/image/007-5126-300.jpg,DDR-SEGMENTATION/train/label/EX/007-5126-300.tif,DDR-SEGMENTATION/train/label/HE/007-5126-300.tif,DDR-SEGMENTATION/train/label/MA/007-5126-300.tif,DDR-SEGMENTATION/train/label/SE/007-5126-300.tif,
TJDR,train,TJDR/train/image/TJDR_train_401.png,,,,,TJDR/train/annotation/TJDR_train_401.png
DDR,train,DDR-SEGMENTATION/valid/image/20170518104749319.jpg,DDR-SEGMENTATION/valid/label/EX/20170518104749319.tif,DDR-SEGMENTATION/valid/label/HE/20170518104749319.tif,DDR-SEGMENTATION/valid/label/MA/20170518104749319.tif,DDR-SEGMENTATION/valid/label/SE/20170518104749319.tif,
TJDR,train,TJDR/train/image/TJDR_train_064.png,,,,,TJDR/train/annotation/TJDR_train_064.png
TJDR,train,TJDR/train/image/TJDR_train_106.png,,,,,TJDR/train/annotation/TJDR_train_106.png
DDR,train,DDR-SEGMENTATION/train/image/007-5394-300.jpg,DDR-SEGMENTATION/train/label/EX/007-5394-300.tif,DDR-SEGMENTATION/train/label/HE/007-5394-300.tif,DDR-SEGMENTATION/train/label/MA/007-5394-300.tif,DDR-SEGMENTATION/train/label/SE/007-5394-300.tif,
TJDR,train,TJDR/train/image/TJDR_train_330.png,,,,,TJDR/train/annotation/TJDR_train_330.png
DDR,train,DDR-SEGMENTATION/train/image/007-4576-200.jpg,DDR-SEGMENTATION/train/label/EX/007-4576-200.tif,DDR-SEGMENTATION/train/label/HE/007-4576-200.tif,DDR-SEGMENTATION/train/label/MA/007-4576-200.tif,DDR-SEGMENTATION/train/label/SE/007-4576-200.tif,
TJDR,train,TJDR/train/image/TJDR_train_122.png,,,,,TJDR/train/annotation/TJDR_train_122.png
TJDR,train,TJDR/train/image/TJDR_train_073.png,,,,,TJDR/train/annotation/TJDR_train_073.png
DDR,train,DDR-SEGMENTATION/train/image/007-4610-200.jpg,DDR-SEGMENTATION/train/label/EX/007-4610-200.tif,DDR-SEGMENTATION/train/label/HE/007-4610-200.tif,DDR-SEGMENTATION/train/label/MA/007-4610-200.tif,DDR-SEGMENTATION/train/label/SE/007-4610-200.tif,
DDR,train,DDR-SEGMENTATION/train/image/007-4277-200.jpg,DDR-SEGMENTATION/train/label/EX/007-4277-200.tif,DDR-SEGMENTATION/train/label/HE/007-4277-200.tif,DDR-SEGMENTATION/train/label/MA/007-4277-200.tif,DDR-SEGMENTATION/train/label/SE/007-4277-200.tif,
DDR,train,DDR-SEGMENTATION/train/image/007-5135-300.jpg,DDR-SEGMENTATION/train/label/EX/007-5135-300.tif,DDR-SEGMENTATION/train/label/HE/007-5135-300.tif,DDR-SEGMENTATION/train/label/MA/007-5135-300.tif,DDR-SEGMENTATION/train/label/SE/007-5135-300.tif,
TJDR,train,TJDR/train/image/TJDR_train_404.png,,,,,TJDR/train/annotation/TJDR_train_404.png
TJDR,train,TJDR/train/image/TJDR_train_284.png,,,,,TJDR/train/annotation/TJDR_train_284.png
IDRID,train,IDRID/Original_Images/train/IDRiD_34.jpg,IDRID/Segmentation_Groundtruths/train/3. Hard Exudates/IDRiD_34_EX.tif,IDRID/Segmentation_Groundtruths/train/2. Haemorrhages/IDRiD_34_HE.tif,IDRID/Segmentation_Groundtruths/train/1. Microaneurysms/IDRiD_34_MA.tif,,
TJDR,train,TJDR/train/image/TJDR_train_307.png,,,,,TJDR/train/annotation/TJDR_train_307.png
TJDR,train,TJDR/train/image/TJDR_train_084.png,,,,,TJDR/train/annotation/TJDR_train_084.png
DDR,train,DDR-SEGMENTATION/train/image/007-3397-200.jpg,DDR-SEGMENTATION/train/label/EX/007-3397-200.tif,DDR-SEGMENTATION/train/label/HE/007-3397-200.tif,DDR-SEGMENTATION/train/label/MA/007-3397-200.tif,DDR-SEGMENTATION/train/label/SE/007-3397-200.tif,
DDR,train,DDR-SEGMENTATION/train/image/007-2756-100.jpg,DDR-SEGMENTATION/train/label/EX/007-2756-100.tif,DDR-SEGMENTATION/train/label/HE/007-2756-100.tif,DDR-SEGMENTATION/train/label/MA/007-2756-100.tif,DDR-SEGMENTATION/train/label/SE/007-2756-100.tif,
DDR,train,DDR-SEGMENTATION/train/image/007-5310-300.jpg,DDR-SEGMENTATION/train/label/EX/007-5310-300.tif,DDR-SEGMENTATION/train/label/HE/007-5310-300.tif,DDR-SEGMENTATION/train/label/MA/007-5310-300.tif,DDR-SEGMENTATION/train/label/SE/007-5310-300.tif,
DDR,train,DDR-SEGMENTATION/train/image/007-3992-200.jpg,DDR-SEGMENTATION/train/label/EX/007-3992-200.tif,DDR-SEGMENTATION/train/label/HE/007-3992-200.tif,DDR-SEGMENTATION/train/label/MA/007-3992-200.tif,DDR-SEGMENTATION/train/label/SE/007-3992-200.tif,
DDR,train,DDR-SEGMENTATION/train/image/007-3387-200.jpg,DDR-SEGMENTATION/train/label/EX/007-3387-200.tif,DDR-SEGMENTATION/train/label/HE/007-3387-200.tif,DDR-SEGMENTATION/train/label/MA/007-3387-200.tif,DDR-SEGMENTATION/train/label/SE/007-3387-200.tif,
